percentage_time,cumulative_sec,self_sec,calls,self sec/call,total sec/call,name,class,function
0.0,51.33,0.0,1.0,0.0,0.0,"EncReshape::createEnc(int, int, unsigned int, unsigned int, int)",EncReshape,createEnc
0.0,51.33,0.0,1.0,0.0,0.0,EncReshape::EncReshape(),EncReshape,EncReshape
0.0,51.33,0.0,1.0,0.0,0.0,EncReshape::~EncReshape(),EncReshape,~EncReshape
0.0,51.33,0.0,1.0,0.0,0.0,IbcHashMap::IbcHashMap(),IbcHashMap,IbcHashMap
0.0,51.33,0.0,1.0,0.0,0.0,IbcHashMap::~IbcHashMap(),IbcHashMap,~IbcHashMap
0.0,51.33,0.0,1.0,0.0,0.0,EncModeCtrl::initLumaDeltaQpLUT(),EncModeCtrl,initLumaDeltaQpLUT
0.0,51.33,0.0,1.0,0.0,0.0,"EncModeCtrl::init(EncCfg*, RateCtrl*, RdCost*)",EncModeCtrl,init
0.0,51.33,0.0,1.0,0.0,0.02,"InterSearch::init(EncCfg*, TrQuant*, int, int, MESearchMethod, bool, unsigned int, unsigned int, unsigned int, RdCost*, CABACWriter*, dynamic_cache<Ctx>*, EncReshape*)",InterSearch,init
0.0,51.33,0.0,1.0,0.0,0.0,InterSearch::destroy(),InterSearch,destroy
0.0,51.33,0.0,1.0,0.0,0.0,InterSearch::InterSearch(),InterSearch,InterSearch
0.0,51.33,0.0,1.0,0.0,0.02,InterSearch::~InterSearch(),InterSearch,~InterSearch
0.0,51.33,0.0,1.0,0.0,0.01,"IntraSearch::init(EncCfg*, TrQuant*, RdCost*, CABACWriter*, dynamic_cache<Ctx>*, unsigned int, unsigned int, unsigned int, EncReshape*, unsigned int)",IntraSearch,init
0.0,51.33,0.0,1.0,0.0,0.0,IntraSearch::destroy(),IntraSearch,destroy
0.0,51.33,0.0,1.0,0.0,0.01,IntraSearch::IntraSearch(),IntraSearch,IntraSearch
0.0,51.33,0.0,1.0,0.0,0.0,IntraSearch::~IntraSearch(),IntraSearch,~IntraSearch
0.0,51.33,0.0,1.0,0.0,0.0,TBinEncoder<BinProbModel_Std>::TBinEncoder(),TBinEncoder<BinProbModel_Std>,TBinEncoder
0.0,51.33,0.0,1.0,0.0,0.0,PelBufferOps::initPelBufOpsX86(),PelBufferOps,initPelBufOpsX86
0.0,51.33,0.0,1.0,0.0,0.0,void PelBufferOps::_initPelBufOpsX86<(X86_VEXT)3>(),void PelBufferOps,_initPelBufOpsX86<
0.0,51.33,0.0,1.0,0.0,0.0,PelBufferOps::PelBufferOps(),PelBufferOps,PelBufferOps
0.0,51.33,0.0,1.0,0.0,0.0,TBitEstimator<BinProbModel_Std>::TBitEstimator(),TBitEstimator<BinProbModel_Std>,TBitEstimator
0.0,51.33,0.0,1.0,0.0,0.02,"InterPrediction::init(RdCost*, ChromaFormat, int)",InterPrediction,init
0.0,51.33,0.0,1.0,0.0,0.0,InterPrediction::destroy(),InterPrediction,destroy
0.0,51.33,0.0,1.0,0.0,0.0,InterPrediction::InterPrediction(),InterPrediction,InterPrediction
0.0,51.33,0.0,1.0,0.0,0.0,InterPrediction::~InterPrediction(),InterPrediction,~InterPrediction
0.0,51.33,0.0,1.0,0.0,0.0,IntraPrediction::destroy(),IntraPrediction,destroy
0.0,51.33,0.0,1.0,0.0,0.01,IntraPrediction::IntraPrediction(),IntraPrediction,IntraPrediction
0.0,51.33,0.0,1.0,0.0,0.0,IntraPrediction::~IntraPrediction(),IntraPrediction,~IntraPrediction
0.0,51.33,0.0,1.0,0.0,0.0,ParameterSetMap<APS>::allocatePS(int),ParameterSetMap<APS>,allocatePS
0.0,51.33,0.0,1.0,0.0,0.0,ParameterSetMap<APS>::clearChangedFlag(int),ParameterSetMap<APS>,clearChangedFlag
0.0,51.33,0.0,1.0,0.0,0.0,ParameterSetMap<PPS>::allocatePS(int),ParameterSetMap<PPS>,allocatePS
0.0,51.33,0.0,1.0,0.0,0.0,"ParameterSetMap<PPS>::setID(PPS*, int)",ParameterSetMap<PPS>,setID
0.0,51.33,0.0,1.0,0.0,0.0,"ParameterSetMap<SPS>::setID(SPS*, int)",ParameterSetMap<SPS>,setID
0.0,51.33,0.0,1.0,0.0,0.0,BestEncInfoCache::create(ChromaFormat),BestEncInfoCache,create
0.0,51.33,0.0,1.0,0.0,0.0,BestEncInfoCache::destroy(),BestEncInfoCache,destroy
0.0,51.33,0.0,1.0,0.0,0.0,CacheBlkInfoCtrl::create(),CacheBlkInfoCtrl,create
0.0,51.33,0.0,1.0,0.0,0.0,CacheBlkInfoCtrl::destroy(),CacheBlkInfoCtrl,destroy
0.0,51.33,0.0,1.0,0.0,0.0,DeblockingFilter::create(unsigned int),DeblockingFilter,create
0.0,51.33,0.0,1.0,0.0,0.0,DeblockingFilter::DeblockingFilter(),DeblockingFilter,DeblockingFilter
0.0,51.33,0.0,1.0,0.0,0.0,DeblockingFilter::~DeblockingFilter(),DeblockingFilter,~DeblockingFilter
0.0,51.33,0.0,1.0,0.0,0.0,WeightPrediction::WeightPrediction(),WeightPrediction,WeightPrediction
0.0,51.33,0.0,1.0,0.0,0.0,"EncTemporalFilter::init(int, int const*, int const*, int const*, int, int, int const*, bool, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, ChromaFormat, InputColourSpaceConversion, int, std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > > const&, bool)",EncTemporalFilter,init
0.0,51.33,0.0,1.0,0.0,0.0,EncTemporalFilter::EncTemporalFilter(),EncTemporalFilter,EncTemporalFilter
0.0,51.33,0.0,1.0,0.0,0.0,SizeIndexInfoLog2::~SizeIndexInfoLog2(),SizeIndexInfoLog2,~SizeIndexInfoLog2
0.0,51.33,0.0,1.0,0.0,0.0,AdaptiveLoopFilter::initAdaptiveLoopFilterX86(),AdaptiveLoopFilter,initAdaptiveLoopFilterX86
0.0,51.33,0.0,1.0,0.0,0.0,void AdaptiveLoopFilter::_initAdaptiveLoopFilterX86<(X86_VEXT)3>(),void AdaptiveLoopFilter,_initAdaptiveLoopFilterX86<
0.0,51.33,0.0,1.0,0.0,0.0,AdaptiveLoopFilter::AdaptiveLoopFilter(),AdaptiveLoopFilter,AdaptiveLoopFilter
0.0,51.33,0.0,1.0,0.0,0.0,EncModeCtrlMTnoRQT::create(EncCfg const&),EncModeCtrlMTnoRQT,create
0.0,51.33,0.0,1.0,0.0,0.0,EncModeCtrlMTnoRQT::destroy(),EncModeCtrlMTnoRQT,destroy
0.0,51.33,0.0,1.0,0.0,0.0,EncModeCtrlMTnoRQT::~EncModeCtrlMTnoRQT(),EncModeCtrlMTnoRQT,~EncModeCtrlMTnoRQT
0.0,51.33,0.0,1.0,0.0,0.0,SaveLoadEncInfoSbt::create(),SaveLoadEncInfoSbt,create
0.0,51.33,0.0,1.0,0.0,0.0,SaveLoadEncInfoSbt::destroy(),SaveLoadEncInfoSbt,destroy
0.0,51.33,0.0,1.0,0.0,0.0,WeightPredAnalysis::WeightPredAnalysis(),WeightPredAnalysis,WeightPredAnalysis
0.0,51.33,0.0,1.0,0.0,0.0,InterpolationFilter::initInterpolationFilterX86(),InterpolationFilter,initInterpolationFilterX86
0.0,51.33,0.0,1.0,0.0,0.0,void InterpolationFilter::_initInterpolationFilterX86<(X86_VEXT)3>(),void InterpolationFilter,_initInterpolationFilterX86<
0.0,51.33,0.0,1.0,0.0,0.0,InterpolationFilter::InterpolationFilter(),InterpolationFilter,InterpolationFilter
0.0,51.33,0.0,1.0,0.0,0.0,AffineGradientSearch::initAffineGradientSearchX86(),AffineGradientSearch,initAffineGradientSearchX86
0.0,51.33,0.0,1.0,0.0,0.0,void AffineGradientSearch::_initAffineGradientSearchX86<(X86_VEXT)3>(),void AffineGradientSearch,_initAffineGradientSearchX86<
0.0,51.33,0.0,1.0,0.0,0.0,AffineGradientSearch::AffineGradientSearch(),AffineGradientSearch,AffineGradientSearch
0.0,51.33,0.0,1.0,0.0,0.0,ChromaQpMappingTable::derivedChromaQPMappingTables(),ChromaQpMappingTable,derivedChromaQPMappingTables
0.0,51.33,0.0,1.0,0.0,0.0,"ChromaQpMappingTable::setParams(ChromaQpMappingTableParams const&, int)",ChromaQpMappingTable,setParams
0.0,51.33,0.0,1.0,0.0,0.0,SampleAdaptiveOffset::SampleAdaptiveOffset(),SampleAdaptiveOffset,SampleAdaptiveOffset
0.0,51.33,0.0,1.0,0.0,0.0,SampleAdaptiveOffset::~SampleAdaptiveOffset(),SampleAdaptiveOffset,~SampleAdaptiveOffset
0.0,51.33,0.0,1.0,0.0,0.0,EncAdaptiveLoopFilter::EncAdaptiveLoopFilter(int&),EncAdaptiveLoopFilter,EncAdaptiveLoopFilter
0.0,51.33,0.0,1.0,0.0,0.0,EncSampleAdaptiveOffset::EncSampleAdaptiveOffset(),EncSampleAdaptiveOffset,EncSampleAdaptiveOffset
0.0,51.33,0.0,1.0,0.0,0.0,EncSampleAdaptiveOffset::~EncSampleAdaptiveOffset(),EncSampleAdaptiveOffset,~EncSampleAdaptiveOffset
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::setDefaults(df::program_options_lite::Options&),df,program_options_lite::setDefaults
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<ScalingListMode>::setDefault(),df,program_options_lite::Option<ScalingListMode>::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<ScalingListMode>::~Option(),df,program_options_lite::Option<ScalingListMode>::~Option
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<Level::Name> >::setDefault(),df,program_options_lite::Option<SMultiValueInput<Level::Name> >::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<Level::Name> >::~Option(),df,program_options_lite::Option<SMultiValueInput<Level::Name> >::~Option
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<unsigned short> >::setDefault(),df,program_options_lite::Option<SMultiValueInput<unsigned short> >::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<SMultiValueInput<unsigned short> >::~Option(),df,program_options_lite::Option<SMultiValueInput<unsigned short> >::~Option
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<ExtendedProfileName>::setDefault(),df,program_options_lite::Option<ExtendedProfileName>::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,"df::program_options_lite::Option<ExtendedProfileName>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)",df,program_options_lite::Option<ExtendedProfileName>::parse
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<ExtendedProfileName>::~Option(),df,program_options_lite::Option<ExtendedProfileName>::~Option
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<CostMode>::setDefault(),df,program_options_lite::Option<CostMode>::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<CostMode>::~Option(),df,program_options_lite::Option<CostMode>::~Option
0.0,51.33,0.0,1.0,0.0,0.0,"df::program_options_lite::Option<Level::Name>::parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, df::program_options_lite::ErrorReporter&)",df,program_options_lite::Option<Level::Name>::parse
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<Level::Tier>::setDefault(),df,program_options_lite::Option<Level::Tier>::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<Level::Tier>::~Option(),df,program_options_lite::Option<Level::Tier>::~Option
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::setDefault(),df,program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::setDefault
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::~Option(),df,program_options_lite::Option<EncAppCfg::OptionalValue<unsigned int> >::~Option
0.0,51.33,0.0,1.0,0.0,0.0,"df::program_options_lite::Option<std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > > >::setDefault()",df,"program_options_lite::Option<std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > > >::setDefault"
0.0,51.33,0.0,1.0,0.0,0.0,"df::program_options_lite::Option<std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > > >::~Option()",df,"program_options_lite::Option<std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > > >::~Option"
0.0,51.33,0.0,1.0,0.0,0.0,df::program_options_lite::Options::~Options(),df,program_options_lite::Options::~Options
0.0,51.33,0.0,1.0,0.0,0.0,"df::program_options_lite::scanArgv[abi:cxx11](df::program_options_lite::Options&, unsigned int, char const**, df::program_options_lite::ErrorReporter&)",df,program_options_lite::scanArgv[abi:cxx11]
0.0,51.33,0.0,1.0,0.0,0.0,PPS::initSubPic(SPS const&),PPS,initSubPic
0.0,51.33,0.0,1.0,0.0,0.0,PPS::checkSliceMap(),PPS,checkSliceMap
0.0,51.33,0.0,1.0,0.0,0.0,PPS::initRectSlices(),PPS,initRectSlices
0.0,51.33,0.0,1.0,0.0,0.0,PPS::initRectSliceMap(SPS const*),PPS,initRectSliceMap
0.0,51.33,0.0,1.0,0.0,0.0,PPS::initTiles(),PPS,initTiles
0.0,51.33,0.0,1.0,0.0,0.0,PPS::PPS(),PPS,PPS
0.0,51.33,0.0,1.0,0.0,0.0,PPS::~PPS(),PPS,~PPS
0.0,51.33,0.0,1.0,0.0,0.0,PPS::~PPS(),PPS,~PPS
0.0,51.33,0.0,1.0,0.0,0.0,SPS::setNumSubPics(unsigned int),SPS,setNumSubPics
0.0,51.33,0.0,1.0,0.0,0.0,SPS::createRPLList0(int),SPS,createRPLList0
0.0,51.33,0.0,1.0,0.0,0.0,SPS::createRPLList1(int),SPS,createRPLList1
0.0,51.33,0.0,1.0,0.0,0.0,SPS::SPS(),SPS,SPS
0.0,51.33,0.0,1.0,0.0,0.0,SPS::~SPS(),SPS,~SPS
0.0,51.33,0.0,1.0,0.0,0.0,SPS::~SPS(),SPS,~SPS
0.0,51.33,0.0,1.0,0.0,0.0,VPS::deriveTargetOutputLayerSet(int),VPS,deriveTargetOutputLayerSet
0.0,51.33,0.0,1.0,0.0,0.0,VPS::checkVPS(),VPS,checkVPS
0.0,51.33,0.0,1.0,0.0,0.0,VPS::VPS(),VPS,VPS
0.0,51.33,0.0,1.0,0.0,0.0,VPS::~VPS(),VPS,~VPS
0.0,51.33,0.0,1.0,0.0,0.0,"DecCu::init(TrQuant*, IntraPrediction*, InterPrediction*)",DecCu,init
0.0,51.33,0.0,1.0,0.0,0.0,DecCu::DecCu(),DecCu,DecCu
0.0,51.33,0.0,1.0,0.0,0.0,DecCu::~DecCu(),DecCu,~DecCu
0.0,51.33,0.0,1.0,0.0,0.0,"EncCu::init(EncLib*, SPS const&)",EncCu,init
0.0,51.33,0.0,1.0,0.0,0.0,EncCu::create(EncCfg*),EncCu,create
0.0,51.33,0.0,1.0,0.0,0.0,EncCu::destroy(),EncCu,destroy
0.0,51.33,0.0,1.0,0.0,0.0,EncCu::EncCu(),EncCu,EncCu
0.0,51.33,0.0,1.0,0.0,0.0,EncCu::~EncCu(),EncCu,~EncCu
0.0,51.33,0.0,1.0,0.0,0.0,Quant::xInitScalingList(Quant const*),Quant,xInitScalingList
0.0,51.33,0.0,1.0,0.0,0.0,"Quant::setFlatScalingList(int const*, BitDepths const&)",Quant,setFlatScalingList
0.0,51.33,0.0,1.0,0.0,0.0,Quant::xDestroyScalingList(),Quant,xDestroyScalingList
0.0,51.33,0.0,1.0,0.0,0.0,Quant::Quant(Quant const*),Quant,Quant
0.0,51.33,0.0,1.0,0.0,0.0,Quant::~Quant(),Quant,~Quant
0.0,51.33,0.0,1.0,0.0,0.0,"EncApp::xCreateLib(std::__cxx11::list<UnitBuf<short>*, std::allocator<UnitBuf<short>*> >&, int)",EncApp,xCreateLib
0.0,51.33,0.0,1.0,0.0,0.0,EncApp::xInitLibCfg(),EncApp,xInitLibCfg
0.0,51.33,0.0,1.0,0.0,0.0,EncApp::printChromaFormat(),EncApp,printChromaFormat
0.0,51.33,0.0,1.0,0.0,0.0,EncGOP::xCalculateRVM(),EncGOP,xCalculateRVM
0.0,51.33,0.0,1.0,0.0,0.0,"EncGOP::printOutSummary(unsigned int, bool, bool, bool, bool, bool, bool, BitDepths const&, int)",EncGOP,printOutSummary
0.0,51.33,0.0,1.0,0.0,0.0,"EncGOP::xCreateIRAPLeadingSEIMessages(std::__cxx11::list<SEI*, std::allocator<SEI*> >&, SPS const*, PPS const*)",EncGOP,xCreateIRAPLeadingSEIMessages
0.0,51.33,0.0,1.0,0.0,0.0,EncGOP::init(EncLib*),EncGOP,init
0.0,51.33,0.0,1.0,0.0,0.0,EncGOP::create(),EncGOP,create
0.0,51.33,0.0,1.0,0.0,0.0,EncGOP::destroy(),EncGOP,destroy
0.0,51.33,0.0,1.0,0.0,0.0,"EncGOP::xWriteAPS(AccessUnit&, APS*, int, bool)",EncGOP,xWriteAPS
0.0,51.33,0.0,1.0,0.0,0.0,"EncGOP::xWritePPS(AccessUnit&, PPS const*, int)",EncGOP,xWritePPS
0.0,51.33,0.0,1.0,0.0,0.0,"EncGOP::xWriteSPS(AccessUnit&, SPS const*, int)",EncGOP,xWriteSPS
0.0,51.33,0.0,1.0,0.0,0.0,EncGOP::EncGOP(),EncGOP,EncGOP
0.0,51.33,0.0,1.0,0.0,0.0,EncGOP::~EncGOP(),EncGOP,~EncGOP
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::checkPltStats(Picture*),EncLib,checkPltStats
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::deletePicBuffer(),EncLib,deletePicBuffer
0.0,51.33,0.0,1.0,0.0,0.03,"EncLib::xInitScalingLists(SPS&, APS&)",EncLib,xInitScalingLists
0.0,51.33,0.0,1.0,0.0,0.0,"EncLib::setParamSetChanged(int, int)",EncLib,setParamSetChanged
0.0,51.33,0.0,1.0,0.0,0.13,EncLib::init(AUWriterIf*),EncLib,init
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::create(int),EncLib,create
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::destroy(),EncLib,destroy
0.0,51.33,0.0,1.0,0.0,0.0,"EncLib::xInitDCI(DCI&, SPS const&)",EncLib,xInitDCI
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::xInitOPI(OPI&),EncLib,xInitOPI
0.0,51.33,0.0,1.0,0.0,0.0,"EncLib::xInitPPS(PPS&, SPS const&)",EncLib,xInitPPS
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::xInitRPL(SPS&),EncLib,xInitRPL
0.0,51.33,0.0,1.0,0.0,0.0,EncLib::xInitVPS(SPS const&),EncLib,xInitVPS
0.0,51.33,0.0,1.0,0.0,0.01,EncLib::EncLib(EncLibCommon*),EncLib,EncLib
0.0,51.33,0.0,1.0,0.0,0.02,EncLib::~EncLib(),EncLib,~EncLib
0.0,51.33,0.0,1.0,0.0,0.0,RdCost::initRdCostX86(),RdCost,initRdCostX86
0.0,51.33,0.0,1.0,0.0,0.0,void RdCost::_initRdCostX86<(X86_VEXT)3>(),void RdCost,_initRdCostX86<
0.0,51.33,0.0,1.0,0.0,0.0,RdCost::initLumaLevelToWeightTableReshape(),RdCost,initLumaLevelToWeightTableReshape
0.0,51.33,0.0,1.0,0.0,0.0,"RdCost::updateReshapeLumaLevelToWeightTable(SliceReshapeInfo&, short*, double)",RdCost,updateReshapeLumaLevelToWeightTable
0.0,51.33,0.0,1.0,0.0,0.0,RdCost::init(),RdCost,init
0.0,51.33,0.0,1.0,0.0,0.0,RdCost::RdCost(),RdCost,RdCost
0.0,51.33,0.0,1.0,0.0,0.0,RdCost::~RdCost(),RdCost,~RdCost
0.0,51.33,0.0,1.0,0.0,0.0,SubPic::SubPic(),SubPic,SubPic
0.0,51.33,0.0,1.0,0.0,0.0,Reshape::Reshape(),Reshape,Reshape
0.0,51.33,0.0,1.0,0.0,0.0,Reshape::~Reshape(),Reshape,~Reshape
0.0,51.33,0.0,1.0,0.0,0.0,SPSRExt::SPSRExt(),SPSRExt,SPSRExt
0.0,51.33,0.0,1.0,0.0,0.04,"TrQuant::init(Quant const*, unsigned int, bool, bool, bool, bool)",TrQuant,init
0.0,51.33,0.0,1.0,0.0,0.0,TrQuant::TrQuant(),TrQuant,TrQuant
0.0,51.33,0.0,1.0,0.0,0.0,TrQuant::~TrQuant(),TrQuant,~TrQuant
0.0,51.33,0.0,1.0,0.0,0.02,DQIntern::Rom::xInitScanArrays(),DQIntern,Rom::xInitScanArrays
0.0,51.33,0.0,1.0,0.0,0.0,DQIntern::DepQuant::DepQuant(),DQIntern,DepQuant::DepQuant
0.0,51.33,0.0,1.0,0.0,0.0,DepQuant::~DepQuant(),DepQuant,~DepQuant
0.0,51.33,0.0,1.0,0.0,0.0,DepQuant::~DepQuant(),DepQuant,~DepQuant
0.0,51.33,0.0,1.0,0.0,0.0,"EncSlice::init(EncLib*, SPS const&)",EncSlice,init
0.0,51.33,0.0,1.0,0.0,0.0,EncSlice::EncSlice(),EncSlice,EncSlice
0.0,51.33,0.0,1.0,0.0,0.0,EncSlice::~EncSlice(),EncSlice,~EncSlice
0.0,51.33,0.0,1.0,0.0,0.0,RateCtrl::RateCtrl(),RateCtrl,RateCtrl
0.0,51.33,0.0,1.0,0.0,0.0,RateCtrl::~RateCtrl(),RateCtrl,~RateCtrl
0.0,51.33,0.0,1.0,0.0,0.0,"SliceMap::addCtusToSlice(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)",SliceMap,addCtusToSlice
0.0,51.33,0.0,1.0,0.0,0.0,EncAppCfg::xCheckParameter(),EncAppCfg,xCheckParameter
0.0,51.33,0.0,1.0,0.0,0.0,EncAppCfg::xPrintParameter(),EncAppCfg,xPrintParameter
0.0,51.33,0.0,1.0,0.0,0.0,EncAppCfg::xAutoDetermineProfile(),EncAppCfg,xAutoDetermineProfile
0.0,51.33,0.0,1.0,0.0,0.0,EncAppCfg::EncAppCfg(),EncAppCfg,EncAppCfg
0.0,51.33,0.0,1.0,0.0,0.0,EncAppCfg::~EncAppCfg(),EncAppCfg,~EncAppCfg
0.0,51.33,0.0,1.0,0.0,0.0,HLSWriter::codeLmcsAps(APS*),HLSWriter,codeLmcsAps
0.0,51.33,0.0,1.0,0.0,0.0,"HLSWriter::dpb_parameters(int, bool, SPS const*)",HLSWriter,dpb_parameters
0.0,51.33,0.0,1.0,0.0,0.0,"HLSWriter::codeConstraintInfo(ConstraintInfo const*, ProfileTierLevel const*)",HLSWriter,codeConstraintInfo
0.0,51.33,0.0,1.0,0.0,0.0,"HLSWriter::codeProfileTierLevel(ProfileTierLevel const*, bool, int)",HLSWriter,codeProfileTierLevel
0.0,51.33,0.0,1.0,0.0,0.0,HLSWriter::codeAPS(APS*),HLSWriter,codeAPS
0.0,51.33,0.0,1.0,0.0,0.0,HLSWriter::codePPS(PPS const*),HLSWriter,codePPS
0.0,51.33,0.0,1.0,0.0,0.0,HLSWriter::codeSPS(SPS const*),HLSWriter,codeSPS
0.0,51.33,0.0,1.0,0.0,0.0,QuantRDOQ::xInitScalingList(QuantRDOQ const*),QuantRDOQ,xInitScalingList
0.0,51.33,0.0,1.0,0.0,0.0,QuantRDOQ::xDestroyScalingList(),QuantRDOQ,xDestroyScalingList
0.0,51.33,0.0,1.0,0.0,0.0,QuantRDOQ::QuantRDOQ(Quant const*),QuantRDOQ,QuantRDOQ
0.0,51.33,0.0,1.0,0.0,0.0,QuantRDOQ::~QuantRDOQ(),QuantRDOQ,~QuantRDOQ
0.0,51.33,0.0,1.0,0.0,0.0,RectSlice::RectSlice(),RectSlice,RectSlice
0.0,51.33,0.0,1.0,0.0,0.0,"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [clone .constprop.461]",std,"__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>"
